,Date,Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
377773,2013-12-05,,4.0,7899.0,842.0,1.0,1.0,0,0.0,,,,,,,,,
377811,2013-12-05,,4.0,7554.0,880.0,1.0,1.0,,0.0,,,,,,,,,
377828,2013-12-05,,4.0,6254.0,686.0,1.0,1.0,0,0.0,,,,,,,,,
377834,2013-12-05,,4.0,11616.0,975.0,,1.0,0,0.0,,,,,,,,,
377864,2013-12-05,,4.0,10774.0,905.0,1.0,1.0,,0.0,,,,,,,,,
377885,2013-12-05,,4.0,16643.0,1800.0,1.0,1.0,0,0.0,,,,,,,,,
377986,2013-12-06,,5.0,8087.0,592.0,1.0,1.0,0,0.0,,,,,,,,,
377994,2013-12-06,,5.0,14668.0,1450.0,1.0,1.0,0,0.0,,,,,,,,,
378072,2013-12-06,,5.0,4254.0,588.0,1.0,1.0,0,0.0,,,,,,,,,
378114,2013-12-06,,5.0,7383.0,703.0,1.0,1.0,0,0.0,,,,,,,,,
378115,2013-12-06,,5.0,6748.0,485.0,1.0,1.0,0,0.0,,,,,,,,,
378117,2013-12-06,,5.0,5209.0,606.0,1.0,1.0,0,0.0,,,,,,,,,
378118,2013-12-06,,5.0,9098.0,732.0,1.0,1.0,0,0.0,,,,,,,,,
378138,2013-12-06,,5.0,6302.0,768.0,1.0,1.0,0,0.0,,,,,,,,,
378284,2013-12-06,,5.0,6485.0,612.0,1.0,1.0,0,,,,,,,,,,
378364,2013-12-06,,5.0,5501.0,615.0,1.0,1.0,0,0.0,,,,,,,,,
378380,2013-12-06,,5.0,8490.0,764.0,1.0,1.0,0,0.0,,,,,,,,,
378394,2013-12-06,,5.0,6662.0,480.0,1.0,1.0,0,0.0,,,,,,,,,
378490,2013-12-06,,5.0,6314.0,633.0,1.0,1.0,0,0.0,,,,,,,,,
378492,2013-12-06,,5.0,7238.0,639.0,1.0,1.0,,0.0,,,,,,,,,
378507,2013-12-06,,5.0,5830.0,664.0,1.0,1.0,0,0.0,,,,,,,,,
378509,2013-12-06,,5.0,,783.0,1.0,1.0,0,0.0,,,,,,,,,
378520,2013-12-06,,5.0,5101.0,464.0,1.0,1.0,0,0.0,,,,,,,,,
378557,2013-12-06,,5.0,6930.0,694.0,1.0,1.0,0,0.0,,,,,,,,,
378558,2013-12-06,,,8440.0,1460.0,1.0,1.0,0,0.0,,,,,,,,,
378594,2013-12-06,,5.0,9516.0,1402.0,1.0,1.0,0,0.0,,,,,,,,,
378600,2013-12-06,,5.0,11729.0,1070.0,1.0,1.0,0,0.0,,,,,,,,,
378673,2013-12-06,,,6373.0,555.0,1.0,1.0,0,0.0,,,,,,,,,
378805,2013-12-06,,5.0,6793.0,506.0,1.0,1.0,0,0.0,,,,,,,,,
378834,2013-12-06,,5.0,6185.0,491.0,1.0,1.0,0,0.0,,,,,,,,,
378843,2013-12-06,,5.0,5762.0,501.0,,,0,,,,,,,,,,
378882,2013-12-06,,5.0,8936.0,673.0,1.0,1.0,0,0.0,,,,,,,,,
378919,2013-12-06,,5.0,4981.0,716.0,1.0,1.0,0,0.0,,,,,,,,,
378920,2013-12-06,,5.0,8975.0,609.0,1.0,1.0,,0.0,,,,,,,,,
378931,2013-12-06,,5.0,6527.0,861.0,1.0,1.0,0,0.0,,,,,,,,,
378949,2013-12-06,,5.0,6665.0,578.0,1.0,1.0,0,0.0,,,,,,,,,
379015,2013-12-06,,5.0,10760.0,1026.0,1.0,1.0,0,0.0,,,,,,,,,
379035,2013-12-06,,5.0,6486.0,581.0,1.0,1.0,0,0.0,,,,,,,,,
379046,2013-12-06,,5.0,5938.0,458.0,1.0,1.0,0,0.0,,,,,,,,,
379059,2013-12-06,,5.0,5877.0,,1.0,1.0,0,0.0,,,,,,,,,
379181,2013-12-07,,6.0,8243.0,633.0,1.0,0.0,0,0.0,,,,,,,,,
379190,2013-12-07,,6.0,2227.0,214.0,1.0,0.0,0,0.0,,,,,,,,,
379201,2013-12-07,,6.0,5331.0,562.0,1.0,0.0,0,0.0,,,,,,,,,
379210,2013-12-07,,6.0,4044.0,568.0,1.0,0.0,0,0.0,,,,,,,,,
379267,2013-12-07,,6.0,5541.0,571.0,1.0,0.0,0,0.0,,,,,,,,,
379283,2013-12-07,,6.0,10506.0,1565.0,1.0,0.0,0,0.0,,,,,,,,,
379284,2013-12-07,,6.0,1982.0,198.0,1.0,0.0,0,0.0,,,,,,,,,
379326,2013-12-07,,6.0,,428.0,,0.0,0,0.0,,,,,,,,,
379346,2013-12-07,,6.0,4687.0,477.0,1.0,0.0,0,0.0,,,,,,,,,
379352,2013-12-07,,6.0,7689.0,1166.0,1.0,0.0,0,0.0,,,,,,,,,
379366,2013-12-07,,6.0,4373.0,419.0,1.0,0.0,0,0.0,,,,,,,,,
379431,2013-12-07,,6.0,6793.0,636.0,1.0,0.0,0,0.0,,,,,,,,,
379442,2013-12-07,,6.0,3079.0,365.0,,0.0,0,0.0,,,,,,,,,
379443,2013-12-07,,6.0,6507.0,586.0,1.0,0.0,0,0.0,,,,,,,,,
379466,2013-12-07,,6.0,2534.0,302.0,1.0,0.0,0,0.0,,,,,,,,,
379468,2013-12-07,,6.0,10544.0,1526.0,1.0,0.0,0,0.0,,,,,,,,,
379472,2013-12-07,,6.0,3881.0,515.0,1.0,0.0,0,0.0,,,,,,,,,
379489,2013-12-07,,6.0,6369.0,507.0,1.0,0.0,0,0.0,,,,,,,,,
379531,2013-12-07,,6.0,5628.0,532.0,1.0,0.0,0,0.0,,,,,,,,,
379544,2013-12-07,,6.0,4262.0,553.0,1.0,,0,0.0,,,,,,,,,
379589,2013-12-07,,6.0,6022.0,547.0,1.0,0.0,0,0.0,,,,,,,,,
379655,2013-12-07,,6.0,4256.0,732.0,1.0,0.0,0,0.0,,,,,,,,,
379715,2013-12-07,,6.0,4562.0,421.0,1.0,0.0,0,0.0,,,,,,,,,
379727,2013-12-07,,,4282.0,670.0,1.0,0.0,0,0.0,,,,,,,,,
379741,2013-12-07,,6.0,4583.0,502.0,1.0,0.0,0,0.0,,,,,,,,,
379803,2013-12-07,,6.0,4185.0,501.0,1.0,0.0,0,0.0,,,,,,,,,
379806,2013-12-07,,6.0,5062.0,633.0,1.0,0.0,0,0.0,,,,,,,,,
379825,2013-12-07,,6.0,8265.0,617.0,1.0,0.0,0,0.0,,,,,,,,,
379852,2013-12-07,,6.0,3187.0,376.0,1.0,0.0,0,0.0,,,,,,,,,
379853,2013-12-07,,6.0,10573.0,1034.0,1.0,0.0,0,0.0,,,,,,,,,
379862,2013-12-07,,6.0,3207.0,418.0,1.0,0.0,0,0.0,,,,,,,,,
379949,2013-12-07,,,4941.0,619.0,1.0,0.0,0,0.0,,,,,,,,,
379971,2013-12-07,,6.0,7347.0,1272.0,1.0,0.0,,0.0,,,,,,,,,
380003,2013-12-07,,6.0,4709.0,493.0,1.0,0.0,0,0.0,,,,,,,,,
380069,2013-12-07,,6.0,9038.0,632.0,1.0,0.0,0,0.0,,,,,,,,,
380135,2013-12-07,,6.0,6971.0,552.0,1.0,0.0,0,0.0,,,,,,,,,
380142,2013-12-07,,6.0,16218.0,2350.0,1.0,0.0,0,0.0,,,,,,,,,
380163,2013-12-07,,6.0,6068.0,561.0,1.0,0.0,0,0.0,,,,,,,,,
380171,2013-12-07,,6.0,,935.0,1.0,0.0,0,0.0,,,,,,,,,
380181,2013-12-07,,6.0,17495.0,4045.0,1.0,0.0,0,0.0,,,,,,,,,
380185,2013-12-07,,6.0,7104.0,768.0,1.0,0.0,0,0.0,,,,,,,,,
380189,2013-12-07,,6.0,5320.0,476.0,1.0,0.0,0,0.0,,,,,,,,,
380192,2013-12-07,,6.0,7590.0,634.0,1.0,0.0,0,,,,,,,,,,
380249,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380289,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380291,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380355,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380360,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380444,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380450,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380461,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380507,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380558,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380559,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,
380567,2013-12-08,,7.0,0.0,,0.0,0.0,0,0.0,,,,,,,,,
380580,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380591,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380618,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380702,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380757,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380767,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380796,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380814,2013-12-08,,7.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
380825,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380844,2013-12-08,,7.0,,0.0,0.0,0.0,0,0.0,,,,,,,,,
380851,2013-12-08,,7.0,0.0,0.0,,0.0,0,0.0,,,,,,,,,
380859,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380861,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380889,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380906,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380947,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380948,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380949,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380956,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
380993,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
381039,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
381060,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
381070,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,
381122,2013-12-08,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
381129,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
381142,2013-12-08,,7.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
381210,2013-12-08,,7.0,0.0,0.0,,0.0,0,0.0,,,,,,,,,
381220,2013-12-08,,7.0,0.0,0.0,,0.0,0,0.0,,,,,,,,,
381222,2013-12-08,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
381478,2013-12-09,,1.0,5546.0,793.0,1.0,0.0,0,0.0,,,,,,,,,
381483,2013-12-09,,1.0,7755.0,886.0,1.0,0.0,0,0.0,,,,,,,,,
381486,2013-12-09,,1.0,7503.0,792.0,1.0,0.0,0,0.0,,,,,,,,,
381520,2013-12-09,,1.0,9665.0,1493.0,1.0,0.0,0,0.0,,,,,,,,,
381558,2013-12-09,,1.0,6363.0,765.0,1.0,0.0,0,0.0,,,,,,,,,
381562,2013-12-09,,1.0,6497.0,764.0,1.0,0.0,0,0.0,,,,,,,,,
381599,2013-12-09,,1.0,7108.0,612.0,1.0,0.0,0,0.0,,,,,,,,,
381664,2013-12-09,,1.0,5820.0,763.0,1.0,0.0,,0.0,,,,,,,,,
381688,2013-12-09,,1.0,5626.0,510.0,1.0,0.0,0,0.0,,,,,,,,,
381702,2013-12-09,,1.0,6350.0,596.0,1.0,0.0,0,0.0,,,,,,,,,
381722,2013-12-09,,1.0,5642.0,620.0,1.0,0.0,0,0.0,,,,,,,,,
381780,2013-12-09,,1.0,5162.0,514.0,1.0,,0,0.0,,,,,,,,,
381791,2013-12-09,,1.0,8601.0,1204.0,1.0,0.0,0,0.0,,,,,,,,,
381811,2013-12-09,,1.0,11761.0,2496.0,1.0,0.0,0,0.0,,,,,,,,,
381829,2013-12-09,,1.0,6387.0,,1.0,0.0,0,0.0,,,,,,,,,
381840,2013-12-09,,1.0,8261.0,809.0,1.0,0.0,0,0.0,,,,,,,,,
381842,2013-12-09,,1.0,5885.0,517.0,1.0,0.0,0,0.0,,,,,,,,,
381844,2013-12-09,,1.0,4952.0,635.0,1.0,0.0,0,0.0,,,,,,,,,
381845,2013-12-09,,1.0,6243.0,646.0,,0.0,,0.0,,,,,,,,,
381853,2013-12-09,,1.0,2250.0,358.0,1.0,0.0,0,0.0,,,,,,,,,
381874,2013-12-09,,1.0,4715.0,399.0,,0.0,0,0.0,,,,,,,,,
381884,2013-12-09,,1.0,5937.0,481.0,1.0,0.0,0,0.0,,,,,,,,,
381899,2013-12-09,,1.0,7128.0,1181.0,1.0,0.0,0,0.0,,,,,,,,,
381973,2013-12-09,,1.0,6319.0,893.0,1.0,,0,0.0,,,,,,,,,
382013,2013-12-09,,1.0,4235.0,653.0,1.0,0.0,0,0.0,,,,,,,,,
382014,2013-12-09,,1.0,,952.0,1.0,0.0,0,0.0,,,,,,,,,
382022,2013-12-09,,1.0,5215.0,423.0,1.0,0.0,0,0.0,,,,,,,,,
382064,2013-12-09,,1.0,20946.0,3188.0,1.0,0.0,0,0.0,,,,,,,,,
382109,2013-12-09,,1.0,7826.0,585.0,1.0,0.0,0,,,,,,,,,,
382115,2013-12-09,,1.0,7323.0,663.0,1.0,0.0,0,,,,,,,,,,
382172,2013-12-09,,1.0,3936.0,403.0,,0.0,0,0.0,,,,,,,,,
382189,2013-12-09,,1.0,5400.0,766.0,1.0,0.0,0,0.0,,,,,,,,,
382193,2013-12-09,,1.0,10769.0,821.0,1.0,0.0,0,0.0,,,,,,,,,
382285,2013-12-09,,1.0,5727.0,373.0,1.0,0.0,0,0.0,,,,,,,,,
382343,2013-12-09,,1.0,2628.0,414.0,1.0,0.0,0,0.0,,,,,,,,,
382358,2013-12-09,,1.0,7755.0,681.0,,0.0,0,0.0,,,,,,,,,
382360,2013-12-09,,1.0,8143.0,753.0,1.0,0.0,0,0.0,,,,,,,,,
382374,2013-12-09,,1.0,7163.0,839.0,1.0,0.0,0,0.0,,,,,,,,,
382438,2013-12-09,,1.0,7236.0,885.0,1.0,0.0,0,0.0,,,,,,,,,
382443,2013-12-09,,1.0,3360.0,380.0,1.0,0.0,0,0.0,,,,,,,,,
382466,2013-12-10,,2.0,4274.0,380.0,1.0,0.0,0,0.0,,,,,,,,,
382509,2013-12-10,,2.0,5902.0,796.0,1.0,0.0,0,0.0,,,,,,,,,
382528,2013-12-10,,2.0,4484.0,595.0,1.0,0.0,,0.0,,,,,,,,,
382571,2013-12-10,,2.0,6569.0,731.0,1.0,0.0,0,0.0,,,,,,,,,
382603,2013-12-10,,2.0,7646.0,1032.0,1.0,0.0,0,0.0,,,,,,,,,
382610,2013-12-10,,2.0,5879.0,612.0,1.0,0.0,0,0.0,,,,,,,,,
382620,2013-12-10,,2.0,3971.0,536.0,1.0,0.0,0,0.0,,,,,,,,,
382654,2013-12-10,,2.0,11784.0,1686.0,1.0,0.0,0,0.0,,,,,,,,,
382658,2013-12-10,,2.0,9536.0,1417.0,1.0,0.0,0,0.0,,,,,,,,,
382659,2013-12-10,,2.0,12840.0,1399.0,1.0,0.0,0,0.0,,,,,,,,,
382668,2013-12-10,,2.0,3408.0,435.0,1.0,0.0,0,0.0,,,,,,,,,
382673,2013-12-10,,2.0,9295.0,1629.0,1.0,0.0,0,0.0,,,,,,,,,
382693,2013-12-10,,2.0,5140.0,677.0,1.0,0.0,0,0.0,,,,,,,,,
382703,2013-12-10,,2.0,13025.0,1810.0,1.0,0.0,0,0.0,,,,,,,,,
382730,2013-12-10,,2.0,6605.0,711.0,1.0,0.0,0,0.0,,,,,,,,,
382758,2013-12-10,,2.0,5079.0,545.0,1.0,0.0,0,0.0,,,,,,,,,
382778,2013-12-10,,2.0,6519.0,755.0,1.0,0.0,0,0.0,,,,,,,,,
382786,2013-12-10,,2.0,3645.0,497.0,1.0,0.0,0,0.0,,,,,,,,,
382830,2013-12-10,,2.0,5244.0,523.0,1.0,0.0,0,0.0,,,,,,,,,
382914,2013-12-10,,2.0,7294.0,944.0,1.0,0.0,0,0.0,,,,,,,,,
382937,2013-12-10,,2.0,3787.0,426.0,1.0,0.0,0,0.0,,,,,,,,,
382960,2013-12-10,,2.0,6221.0,661.0,1.0,0.0,0,,,,,,,,,,
382986,2013-12-10,,2.0,3848.0,496.0,1.0,0.0,0,0.0,,,,,,,,,
383033,2013-12-10,,2.0,6680.0,793.0,1.0,0.0,0,0.0,,,,,,,,,
383100,2013-12-10,,2.0,5599.0,483.0,1.0,0.0,0,0.0,,,,,,,,,
383117,2013-12-10,,2.0,8598.0,877.0,1.0,0.0,0,0.0,,,,,,,,,
383119,2013-12-10,,2.0,6956.0,910.0,1.0,0.0,0,0.0,,,,,,,,,
383123,2013-12-10,,2.0,4435.0,487.0,1.0,,0,0.0,,,,,,,,,
383126,2013-12-10,,2.0,7556.0,1008.0,1.0,0.0,0,0.0,,,,,,,,,
383135,2013-12-10,,2.0,6880.0,650.0,1.0,0.0,0,0.0,,,,,,,,,
383149,2013-12-10,,2.0,8256.0,1054.0,1.0,0.0,0,0.0,,,,,,,,,
383153,2013-12-10,,2.0,7514.0,946.0,1.0,0.0,0,0.0,,,,,,,,,
383206,2013-12-10,,2.0,8870.0,2453.0,1.0,0.0,0,0.0,,,,,,,,,
383235,2013-12-10,,2.0,7247.0,952.0,1.0,,0,0.0,,,,,,,,,
383251,2013-12-10,,2.0,6023.0,689.0,1.0,0.0,0,0.0,,,,,,,,,
383345,2013-12-10,,2.0,6798.0,1599.0,1.0,0.0,0,0.0,,,,,,,,,
383399,2013-12-10,,2.0,6984.0,1122.0,1.0,0.0,0,0.0,,,,,,,,,
383445,2013-12-10,,2.0,3933.0,389.0,1.0,0.0,0,0.0,,,,,,,,,
383451,2013-12-10,,2.0,5808.0,842.0,1.0,0.0,0,0.0,,,,,,,,,
383459,2013-12-10,,2.0,5091.0,464.0,1.0,0.0,0,0.0,,,,,,,,,
383474,2013-12-10,,2.0,4885.0,484.0,1.0,0.0,0,0.0,,,,,,,,,
383487,2013-12-10,,2.0,5380.0,606.0,1.0,0.0,0,0.0,,,,,,,,,
383544,2013-12-10,,2.0,8515.0,711.0,1.0,0.0,,0.0,,,,,,,,,
383635,2013-12-11,,3.0,7303.0,1120.0,1.0,0.0,0,0.0,,,,,,,,,
383684,2013-12-11,,3.0,17097.0,2427.0,1.0,0.0,0,0.0,,,,,,,,,
383711,2013-12-11,,3.0,7108.0,572.0,1.0,0.0,0,0.0,,,,,,,,,
383716,2013-12-11,,3.0,5861.0,485.0,1.0,0.0,0,0.0,,,,,,,,,
383831,2013-12-11,,3.0,7658.0,806.0,1.0,0.0,0,0.0,,,,,,,,,
383838,2013-12-11,,3.0,4639.0,441.0,1.0,0.0,0,0.0,,,,,,,,,
383849,2013-12-11,,3.0,5940.0,,1.0,0.0,0,0.0,,,,,,,,,
383864,2013-12-11,,3.0,5021.0,519.0,1.0,0.0,0,0.0,,,,,,,,,
383883,2013-12-11,,3.0,9464.0,1068.0,1.0,0.0,0,0.0,,,,,,,,,
383891,2013-12-11,,3.0,8605.0,908.0,1.0,0.0,0,0.0,,,,,,,,,
383908,2013-12-11,,3.0,5482.0,514.0,1.0,0.0,0,0.0,,,,,,,,,
383933,2013-12-11,,3.0,5635.0,526.0,1.0,0.0,0,0.0,,,,,,,,,
383958,2013-12-11,,,6607.0,469.0,1.0,0.0,0,0.0,,,,,,,,,
384000,2013-12-11,,3.0,6094.0,655.0,1.0,0.0,0,0.0,,,,,,,,,
384038,2013-12-11,,3.0,2010.0,199.0,1.0,0.0,0,0.0,,,,,,,,,
384072,2013-12-11,,3.0,8634.0,835.0,1.0,0.0,0,0.0,,,,,,,,,
384078,2013-12-11,,3.0,7563.0,816.0,1.0,0.0,0,0.0,,,,,,,,,
384149,2013-12-11,,3.0,3759.0,340.0,1.0,0.0,0,0.0,,,,,,,,,
384181,2013-12-11,,3.0,3629.0,553.0,1.0,0.0,0,0.0,,,,,,,,,
384206,2013-12-11,,3.0,,475.0,1.0,0.0,0,0.0,,,,,,,,,
384241,2013-12-11,,3.0,9694.0,1128.0,1.0,0.0,0,0.0,,,,,,,,,
384361,2013-12-11,,3.0,3977.0,453.0,1.0,0.0,0,0.0,,,,,,,,,
384456,2013-12-11,,3.0,5287.0,546.0,1.0,0.0,0,0.0,,,,,,,,,
384470,2013-12-11,,3.0,18962.0,3238.0,1.0,0.0,0,0.0,,,,,,,,,
384508,2013-12-11,,3.0,5420.0,415.0,1.0,0.0,0,0.0,,,,,,,,,
384566,2013-12-11,,3.0,6835.0,805.0,1.0,0.0,0,0.0,,,,,,,,,
384647,2013-12-11,,3.0,,2678.0,1.0,0.0,0,0.0,,,,,,,,,
384666,2013-12-11,,3.0,6171.0,920.0,1.0,0.0,0,0.0,,,,,,,,,
384691,2013-12-12,,4.0,4655.0,499.0,1.0,0.0,,0.0,,,,,,,,,
384770,2013-12-12,,4.0,5486.0,727.0,1.0,0.0,0,0.0,,,,,,,,,
384771,2013-12-12,,4.0,6459.0,839.0,1.0,0.0,0,0.0,,,,,,,,,
384797,2013-12-12,,4.0,8533.0,913.0,1.0,0.0,0,0.0,,,,,,,,,
384836,2013-12-12,,4.0,8178.0,625.0,1.0,0.0,0,0.0,,,,,,,,,
384871,2013-12-12,,4.0,9092.0,1018.0,1.0,0.0,0,0.0,,,,,,,,,
384886,2013-12-12,,4.0,8282.0,769.0,1.0,0.0,0,0.0,,,,,,,,,
384940,2013-12-12,,4.0,4880.0,484.0,1.0,0.0,0,0.0,,,,,,,,,
384946,2013-12-12,,4.0,15040.0,1816.0,1.0,0.0,0,0.0,,,,,,,,,
384959,2013-12-12,,4.0,8650.0,924.0,1.0,0.0,0,0.0,,,,,,,,,
384961,2013-12-12,,4.0,6614.0,638.0,1.0,0.0,0,0.0,,,,,,,,,
384978,2013-12-12,,4.0,5010.0,549.0,1.0,0.0,0,0.0,,,,,,,,,
385010,2013-12-12,,4.0,6064.0,524.0,1.0,0.0,0,0.0,,,,,,,,,
385035,2013-12-12,,4.0,5729.0,621.0,1.0,0.0,0,0.0,,,,,,,,,
385086,2013-12-12,,4.0,7685.0,923.0,1.0,0.0,,0.0,,,,,,,,,
385103,2013-12-12,,4.0,2874.0,280.0,1.0,0.0,0,0.0,,,,,,,,,
385118,2013-12-12,,4.0,4404.0,650.0,1.0,0.0,0,0.0,,,,,,,,,
385166,2013-12-12,,4.0,7242.0,734.0,1.0,0.0,0,0.0,,,,,,,,,
385206,2013-12-12,,4.0,7367.0,597.0,1.0,0.0,0,0.0,,,,,,,,,
385245,2013-12-12,,4.0,6506.0,585.0,1.0,0.0,0,0.0,,,,,,,,,
385250,2013-12-12,,4.0,,592.0,1.0,0.0,0,0.0,,,,,,,,,
385276,2013-12-12,,4.0,4125.0,554.0,1.0,0.0,0,0.0,,,,,,,,,
385277,2013-12-12,,4.0,8836.0,941.0,1.0,0.0,0,0.0,,,,,,,,,
385337,2013-12-12,,4.0,9552.0,1231.0,1.0,0.0,0,0.0,,,,,,,,,
385358,2013-12-12,,4.0,6768.0,795.0,1.0,0.0,0,0.0,,,,,,,,,
385386,2013-12-12,,4.0,5257.0,,1.0,0.0,0,0.0,,,,,,,,,
385399,2013-12-12,,4.0,7262.0,544.0,1.0,0.0,0,0.0,,,,,,,,,
385400,2013-12-12,,4.0,5706.0,570.0,1.0,0.0,0,0.0,,,,,,,,,
385439,2013-12-12,,4.0,8089.0,1239.0,1.0,0.0,0,0.0,,,,,,,,,
385472,2013-12-12,,4.0,4162.0,416.0,1.0,0.0,0,0.0,,,,,,,,,
385514,2013-12-12,,4.0,6328.0,806.0,1.0,0.0,0,0.0,,,,,,,,,
385535,2013-12-12,,4.0,7325.0,728.0,1.0,0.0,0,0.0,,,,,,,,,
385537,2013-12-12,,4.0,4339.0,464.0,1.0,0.0,0,0.0,,,,,,,,,
385602,2013-12-12,,4.0,5305.0,466.0,1.0,0.0,0,0.0,,,,,,,,,
385699,2013-12-12,,4.0,8317.0,1059.0,1.0,0.0,0,0.0,,,,,,,,,
385785,2013-12-12,,4.0,10070.0,779.0,1.0,0.0,0,0.0,,,,,,,,,
385789,2013-12-13,,5.0,8114.0,624.0,1.0,0.0,0,0.0,,,,,,,,,
385862,2013-12-13,,5.0,4785.0,523.0,1.0,0.0,0,0.0,,,,,,,,,
385863,2013-12-13,,5.0,5241.0,491.0,1.0,0.0,0,0.0,,,,,,,,,
385883,2013-12-13,,5.0,6546.0,432.0,1.0,0.0,0,0.0,,,,,,,,,
385915,2013-12-13,,5.0,6246.0,594.0,1.0,0.0,0,0.0,,,,,,,,,
385933,2013-12-13,,5.0,5868.0,817.0,1.0,0.0,0,0.0,,,,,,,,,
385938,2013-12-13,,5.0,5976.0,845.0,1.0,0.0,0,0.0,,,,,,,,,
385950,2013-12-13,,5.0,7902.0,805.0,1.0,0.0,0,0.0,,,,,,,,,
385963,2013-12-13,,5.0,8157.0,615.0,1.0,0.0,0,0.0,,,,,,,,,
386023,2013-12-13,,5.0,7371.0,564.0,1.0,0.0,0,0.0,,,,,,,,,
386033,2013-12-13,,5.0,5643.0,458.0,1.0,0.0,0,0.0,,,,,,,,,
386076,2013-12-13,,5.0,5240.0,492.0,1.0,0.0,0,0.0,,,,,,,,,
386093,2013-12-13,,5.0,7099.0,691.0,1.0,0.0,0,0.0,,,,,,,,,
386101,2013-12-13,,5.0,10012.0,1312.0,1.0,0.0,0,0.0,,,,,,,,,
386185,2013-12-13,,5.0,6662.0,641.0,1.0,0.0,0,,,,,,,,,,
386196,2013-12-13,,5.0,10156.0,1080.0,1.0,0.0,0,0.0,,,,,,,,,
386203,2013-12-13,,5.0,7316.0,690.0,1.0,0.0,0,0.0,,,,,,,,,
386212,2013-12-13,,5.0,6791.0,568.0,1.0,0.0,0,0.0,,,,,,,,,
386256,2013-12-13,,5.0,13496.0,960.0,1.0,0.0,,0.0,,,,,,,,,
386329,2013-12-13,,5.0,5211.0,628.0,1.0,0.0,0,0.0,,,,,,,,,
386331,2013-12-13,,5.0,4679.0,533.0,1.0,0.0,0,0.0,,,,,,,,,
386347,2013-12-13,,5.0,6342.0,661.0,1.0,0.0,0,0.0,,,,,,,,,
386367,2013-12-13,,5.0,6846.0,908.0,1.0,0.0,0,0.0,,,,,,,,,
386394,2013-12-13,,5.0,6179.0,938.0,1.0,0.0,0,0.0,,,,,,,,,
386420,2013-12-13,,5.0,7160.0,507.0,1.0,0.0,0,0.0,,,,,,,,,
386442,2013-12-13,,5.0,8847.0,1265.0,1.0,,0,0.0,,,,,,,,,
386501,2013-12-13,,5.0,5070.0,606.0,1.0,0.0,0,0.0,,,,,,,,,
